,Country or Region,CodeNum,latitude,longitude,Rank,Score,GDP,Family,Health,Freedom,Generosity,Corruption,Year
338,Mauritania,478.0,21.00789,-10.940835,124,4.436,0.45407,0.86908,0.35874,0.24232000000000000,0.21900000000000000,0.17461,2015
339,Mauritania,478.0,21.00789,-10.940835,130,4.2010000000000000,0.6139100000000000,0.8414200000000000,0.28639000000000000,0.1268,0.22686000000000000,0.17955,2016
340,Mauritania,478.0,21.00789,-10.940835,123,4.29199981689453,0.6484572887420650,1.2720308303833000,0.285349279642105,0.0960980430245399,0.201870024204254,0.136957004666328,2017
341,Mauritania,478.0,21.00789,-10.940835,126,4.356,0.557,1.245,0.292,0.129,0.134,0.09300000000000000,2018
342,Mauritania,478.0,21.00789,-10.940835,122,4.49,0.57,1.167,0.489,0.066,0.106,0.08800000000000000,2019
50,Mauritius,480.0,-20.348404000000000,57.552152,71,5.477,1.0076100000000000,0.98521,0.7095,0.56066,0.37744,0.07521,2015
51,Mauritius,480.0,-20.348404000000000,57.552152,66,5.648,1.14372,0.75695,0.66189,0.46145,0.36951,0.05203000000000000,2016
52,Mauritius,480.0,-20.348404000000000,57.552152,64,5.62900018692017,1.1893955469131500,1.20956099033356,0.6380074620246890,0.491247326135635,0.360933750867844,0.0421815551817417,2017
53,Mauritius,480.0,-20.348404000000000,57.552152,55,5.891,1.09,1.3870000000000000,0.684,0.584,0.245,0.05,2018
54,Mauritius,480.0,-20.348404000000000,57.552152,57,5.888,1.12,1.402,0.7980000000000000,0.498,0.215,0.06,2019
352,Mexico,484.0,23.634501,-102.552784,14,7.187,1.02054,0.91451,0.8144400000000000,0.48181,0.14074,0.21312000000000000,2015
353,Mexico,484.0,23.634501,-102.552784,21,6.778,1.1150800000000000,0.7146,0.71143,0.37709000000000000,0.11735,0.18355,2016
354,Mexico,484.0,23.634501,-102.552784,25,6.57800006866455,1.1531838178634600,1.2108621597290000,0.709978997707367,0.412730008363724,0.12099043279886200,0.132774114608765,2017
355,Mexico,484.0,23.634501,-102.552784,24,6.4880000000000000,1.038,1.252,0.7610000000000000,0.479,0.069,0.095,2018
356,Mexico,484.0,23.634501,-102.552784,23,6.595,1.07,1.3230000000000000,0.861,0.433,0.07400000000000000,0.073,2019
611,Mongolia,496.0,46.862496,103.84665600000000,100,4.874,0.82819,1.3006,0.60268,0.43626000000000000,0.3323,0.026660000000000000,2015
612,Mongolia,496.0,46.862496,103.84665600000000,101,4.907,0.9885300000000000,1.0898300000000000,0.55469,0.35972,0.34539000000000000,0.03285,2016
613,Mongolia,496.0,46.862496,103.84665600000000,100,4.95499992370605,1.0272358655929600,1.4930112361908000,0.557783484458923,0.39414396882057200,0.338464230298996,0.0329022891819477,2017
614,Mongolia,496.0,46.862496,103.84665600000000,94,5.125,0.914,1.517,0.575,0.395,0.253,0.032,2018
615,Mongolia,496.0,46.862496,103.84665600000000,83,5.285,0.948,1.531,0.667,0.317,0.235,0.038,2019
566,Montenegro,499.0,42.708678000000000,19.37439,82,5.192,0.9743800000000000,0.9055700000000000,0.72521,0.1826,0.1614,0.14296,2015
567,Montenegro,499.0,42.708678000000000,19.37439,88,5.1610000000000000,1.07838,0.74173,0.6353300000000000,0.15111,0.17191000000000000,0.12721,2016
568,Montenegro,499.0,42.708678000000000,19.37439,83,5.23699998855591,1.12112903594971,1.23837649822235,0.6674646735191350,0.194989055395126,0.197911024093628,0.0881741940975189,2017
569,Montenegro,499.0,42.708678000000000,19.37439,81,5.347,1.0170000000000000,1.2790000000000000,0.7290000000000000,0.259,0.111,0.081,2018
570,Montenegro,499.0,42.708678000000000,19.37439,73,5.523,1.051,1.361,0.871,0.19700000000000000,0.142,0.08,2019
426,Morocco,504.0,31.791702,-7.09262,92,5.013,0.7347900000000000,0.64095,0.60954,0.41691000000000000,0.07172,0.08546000000000000,2015
427,Morocco,504.0,31.791702,-7.09262,90,5.151,0.8405800000000000,0.38595,0.5947100000000000,0.25646000000000000,0.040530000000000000,0.08404,2016
428,Morocco,504.0,31.791702,-7.09262,84,5.2350001335144,0.8781145811080930,0.774864435195923,0.59771066904068,0.408158332109451,0.0322099551558495,0.0877631828188896,2017
429,Morocco,504.0,31.791702,-7.09262,85,5.254,0.779,0.797,0.669,0.46,0.026000000000000000,0.07400000000000000,2018
430,Morocco,504.0,31.791702,-7.09262,89,5.208000000000000,0.8010000000000000,0.782,0.782,0.418,0.036000000000000000,0.076,2019
65,Mozambique,508.0,-18.665695,35.529562,94,4.971,0.08308,1.02626,0.09131,0.34037,0.22269,0.15603,2015
66,Mozambique,508.0,-18.665695,35.529562,113,4.5500001907348600,0.23430564999580400,0.870701014995575,0.10665443539619400,0.48079109191894500,0.322228103876114,0.17943638563156100,2017
67,Mozambique,508.0,-18.665695,35.529562,123,4.417,0.198,0.902,0.17300000000000000,0.531,0.20600000000000000,0.158,2018
68,Mozambique,508.0,-18.665695,35.529562,123,4.466,0.204,0.986,0.39,0.494,0.19700000000000000,0.138,2019
343,Oman,512.0,21.512583,55.923255000000000,22,6.853,1.36011,1.08182,0.76276,0.63274,0.21542000000000000,0.32524000000000000,2015
41,Namibia,516.0,-22.957640000000000,18.49041,113,4.574,0.9328700000000000,0.70362,0.34745,0.48614000000000000,0.07795,0.10398000000000000,2016
42,Namibia,516.0,-22.957640000000000,18.49041,111,4.57399988174438,0.964434325695038,1.0984708070755,0.33861181139946,0.520303547382355,0.0771337449550629,0.0931469723582268,2017
43,Namibia,516.0,-22.957640000000000,18.49041,119,4.441,0.8740000000000000,1.281,0.365,0.519,0.051,0.064,2018
44,Namibia,516.0,-22.957640000000000,18.49041,113,4.639000000000000,0.879,1.3130000000000000,0.47700000000000000,0.401,0.07,0.056000000000000000,2019
401,Nepal,524.0,28.394857000000000,84.12400800000000,121,4.514000000000000,0.35997000000000000,0.86449,0.5687400000000000,0.38282,0.32296000000000000,0.059070000000000000,2015
402,Nepal,524.0,28.394857000000000,84.12400800000000,107,4.793,0.44626000000000000,0.69699,0.50073,0.37012,0.3816,0.07008000000000000,2016
403,Nepal,524.0,28.394857000000000,84.12400800000000,99,4.961999893188480,0.479820191860199,1.17928326129913,0.504130780696869,0.44030594825744600,0.39409616589546200,0.0729755461215973,2017
404,Nepal,524.0,28.394857000000000,84.12400800000000,101,4.88,0.425,1.228,0.539,0.526,0.302,0.078,2018
405,Nepal,524.0,28.394857000000000,84.12400800000000,100,4.913,0.446,1.226,0.677,0.439,0.285,0.08900000000000000,2019
671,Netherlands,528.0,52.132633,5.291266,7,7.378000000000000,1.32944,1.28017,0.89284,0.6157600000000000,0.4761,0.31814000000000000,2015
672,Netherlands,528.0,52.132633,5.291266,7,7.3390000000000000,1.46468,1.02912,0.8123100000000000,0.55211,0.47416,0.29927,2016
673,Netherlands,528.0,52.132633,5.291266,6,7.3769998550415,1.50394463539124,1.42893922328949,0.8106961250305180,0.5853844881057740,0.47048982977867100,0.282661825418472,2017
674,Netherlands,528.0,52.132633,5.291266,6,7.441,1.361,1.4880000000000000,0.878,0.638,0.33300000000000000,0.295,2018
675,Netherlands,528.0,52.132633,5.291266,5,7.4880000000000000,1.396,1.5220000000000000,0.9990000000000000,0.557,0.322,0.298,2019
0,New Zealand,554.0,-40.900557,174.88597100000000,9,7.2860000000000000,1.2501800000000000,1.3196700000000000,0.9083700000000000,0.6393800000000000,0.47501000000000000,0.42922,2015
1,New Zealand,554.0,-40.900557,174.88597100000000,8,7.334,1.36066,1.17278,0.83096,0.5814700000000000,0.49401000000000000,0.41904000000000000,2016
2,New Zealand,554.0,-40.900557,174.88597100000000,8,7.31400012969971,1.40570604801178,1.54819512367249,0.816759705543518,0.6140621304512020,0.500005125999451,0.38281670212745700,2017
3,New Zealand,554.0,-40.900557,174.88597100000000,8,7.324,1.268,1.601,0.8760000000000000,0.669,0.365,0.389,2018
4,New Zealand,554.0,-40.900557,174.88597100000000,8,7.307,1.3030000000000000,1.557,1.026,0.585,0.33,0.38,2019
249,Nicaragua,558.0,12.865416,-85.207229,57,5.828000000000000,0.59325,1.14184,0.7431400000000000,0.55475,0.27815,0.19317,2015
250,Nicaragua,558.0,12.865416,-85.207229,48,5.992000000000000,0.69384,0.8952100000000000,0.65213,0.46582000000000000,0.29773,0.16292,2016
251,Nicaragua,558.0,12.865416,-85.207229,43,6.07100009918213,0.737299203872681,1.28721570968628,0.6530959606170650,0.447551846504211,0.301674216985703,0.130687981843948,2017
252,Nicaragua,558.0,12.865416,-85.207229,41,6.141,0.6680000000000000,1.319,0.7,0.527,0.20800000000000000,0.128,2018
253,Nicaragua,558.0,12.865416,-85.207229,45,6.105,0.6940000000000000,1.325,0.835,0.435,0.2,0.127,2019
308,Niger,562.0,17.607789,8.081666,144,3.845,0.0694,0.77265,0.29707,0.47692000000000000,0.19387000000000000,0.15639,2015
309,Niger,562.0,17.607789,8.081666,142,3.8560000000000000,0.1327,0.6053,0.26162000000000000,0.38041000000000000,0.2097,0.17176,2016
310,Niger,562.0,17.607789,8.081666,135,4.02799987792969,0.16192533075809500,0.993025004863739,0.26850500702858,0.36365869641304,0.22867384552955600,0.13857294619083400,2017
311,Niger,562.0,17.607789,8.081666,134,4.166,0.131,0.867,0.221,0.39,0.175,0.099,2018
312,Niger,562.0,17.607789,8.081666,114,4.628,0.138,0.774,0.366,0.318,0.188,0.102,2019
206,Nigeria,566.0,9.081999,8.675277000000000,78,5.268,0.65435,0.9043200000000000,0.16007000000000000,0.34334000000000000,0.27233,0.0403,2015
207,Nigeria,566.0,9.081999,8.675277000000000,103,4.875,0.75216,0.64498,0.05108,0.27854,0.23219,0.0305,2016
208,Nigeria,566.0,9.081999,8.675277000000000,95,5.07399988174438,0.783756256103516,1.21577048301697,0.0569157302379608,0.394952565431595,0.23094719648361200,0.0261215660721064,2017
209,Nigeria,566.0,9.081999,8.675277000000000,91,5.155,0.6890000000000000,1.172,0.048,0.462,0.201,0.032,2018
210,Nigeria,566.0,9.081999,8.675277000000000,85,5.265,0.696,1.111,0.245,0.426,0.215,0.041000000000000000,2019
721,Norway,578.0,60.472024,8.468946,4,7.522,1.459,1.33095,0.88521,0.66973,0.34699,0.36503,2015
722,Norway,578.0,60.472024,8.468946,4,7.498000000000000,1.57744,1.1269,0.79579,0.59609,0.37895,0.35776000000000000,2016
723,Norway,578.0,60.472024,8.468946,1,7.537000179290770,1.6164631843566900,1.53352355957031,0.796666502952576,0.635422587394714,0.36201223731041,0.31596383452415500,2017
724,Norway,578.0,60.472024,8.468946,2,7.594000000000000,1.456,1.5820000000000000,0.861,0.6860000000000000,0.28600000000000000,0.34,2018
725,Norway,578.0,60.472024,8.468946,3,7.554000000000000,1.4880000000000000,1.5820000000000000,1.028,0.603,0.271,0.341,2019
411,Pakistan,586.0,30.375321000000000,69.345116,81,5.194,0.59543,0.41411000000000000,0.51466,0.12102,0.33671,0.10464000000000000,2015
412,Pakistan,586.0,30.375321000000000,69.345116,92,5.132000000000000,0.68816,0.26135,0.40306,0.14622000000000000,0.31185,0.1388,2016
413,Pakistan,586.0,30.375321000000000,69.345116,80,5.26900005340576,0.7268835306167600,0.6726906895637510,0.40204778313636800,0.23521526157856,0.31544601917266800,0.12434806674718900,2017
414,Pakistan,586.0,30.375321000000000,69.345116,75,5.472,0.652,0.81,0.424,0.33400000000000000,0.21600000000000000,0.113,2018
415,Pakistan,586.0,30.375321000000000,69.345116,67,5.653,0.677,0.8860000000000000,0.535,0.313,0.22,0.098,2019
196,Panama,591.0,8.537981,-80.782127,25,6.7860000000000000,1.0635300000000000,1.1985,0.79661,0.5421,0.24434,0.0927,2015
197,Panama,591.0,8.537981,-80.782127,25,6.7010000000000000,1.18306,0.9891200000000000,0.70835,0.48927,0.2418,0.08423,2016
198,Panama,591.0,8.537981,-80.782127,30,6.4520001411438,1.23374843597412,1.3731925487518300,0.706156134605408,0.550026834011078,0.21055693924427,0.070983923971653,2017
199,Panama,591.0,8.537981,-80.782127,27,6.43,1.112,1.4380000000000000,0.759,0.597,0.125,0.063,2018
200,Panama,591.0,8.537981,-80.782127,31,6.321000000000000,1.149,1.442,0.91,0.516,0.109,0.054000000000000000,2019
36,Paraguay,600.0,-23.442503,-58.44383200000000,53,5.878000000000000,0.75985,1.30477,0.66098,0.53899,0.3424,0.08242000000000000,2015
37,Paraguay,600.0,-23.442503,-58.44383200000000,70,5.538000000000000,0.8937300000000000,1.11111,0.58295,0.46235,0.25296,0.07396,2016
38,Paraguay,600.0,-23.442503,-58.44383200000000,70,5.493000030517580,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,2017
39,Paraguay,600.0,-23.442503,-58.44383200000000,64,5.681,0.835,1.5220000000000000,0.615,0.541,0.162,0.07400000000000000,2018
40,Paraguay,600.0,-23.442503,-58.44383200000000,63,5.743000000000000,0.855,1.475,0.777,0.514,0.184,0.08,2019
96,Peru,604.0,-9.189967,-75.015152,58,5.824,0.9001900000000000,0.97459,0.73017,0.41496000000000000,0.14982,0.05989,2015
97,Peru,604.0,-9.189967,-75.015152,64,5.743000000000000,0.9960200000000000,0.81255,0.6299400000000000,0.37502000000000000,0.14527,0.05292,2016
98,Peru,604.0,-9.189967,-75.015152,63,5.71500015258789,1.0352252721786500,1.21877038478851,0.6301661133766170,0.45000287890434300,0.126819714903831,0.0470490865409374,2017
99,Peru,604.0,-9.189967,-75.015152,65,5.663000000000000,0.934,1.249,0.674,0.53,0.092,0.034,2018
100,Peru,604.0,-9.189967,-75.015152,65,5.697,0.96,1.274,0.8540000000000000,0.455,0.083,0.027000000000000000,2019
254,Philippines,608.0,12.879721,121.77401700000000,90,5.073,0.70532,1.03516,0.58114,0.62545,0.24991,0.12279000000000000,2015
255,Philippines,608.0,12.879721,121.77401700000000,82,5.279,0.81217,0.87877,0.47036000000000000,0.5485400000000000,0.21674000000000000,0.11757000000000000,2016
256,Philippines,608.0,12.879721,121.77401700000000,72,5.42999982833862,0.85769921541214,1.25391757488251,0.46800905466079700,0.585214674472809,0.193513423204422,0.0993318930268288,2017
257,Philippines,608.0,12.879721,121.77401700000000,71,5.524,0.775,1.3120000000000000,0.513,0.643,0.12,0.105,2018
258,Philippines,608.0,12.879721,121.77401700000000,69,5.631,0.807,1.2930000000000000,0.657,0.5580000000000000,0.11700000000000000,0.107,2019
666,Poland,616.0,51.919438,19.145136000000000,60,5.791,1.12555,1.27948,0.77903,0.53122,0.16759000000000000,0.04212,2015
667,Poland,616.0,51.919438,19.145136000000000,57,5.835,1.24585,1.04685,0.69058,0.4519,0.14443,0.055,2016
668,Poland,616.0,51.919438,19.145136000000000,46,5.97300004959106,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.158465966582298,0.0593078061938286,2017
669,Poland,616.0,51.919438,19.145136000000000,42,6.123000000000000,1.176,1.4480000000000000,0.7810000000000000,0.546,0.10800000000000000,0.064,2018
670,Poland,616.0,51.919438,19.145136000000000,40,6.182,1.206,1.4380000000000000,0.884,0.483,0.11700000000000000,0.05,2019
516,Portugal,620.0,39.399872000000000,-8.224454,88,5.102,1.15991,1.13935,0.8751900000000000,0.51469,0.13719,0.01078,2015
517,Portugal,620.0,39.399872000000000,-8.224454,94,5.123000000000000,1.27607,0.9436700000000000,0.7936300000000000,0.44727,0.11691000000000000,0.01521,2016
518,Portugal,620.0,39.399872000000000,-8.224454,89,5.19500017166138,1.3151752948761000,1.36704301834106,0.795843541622162,0.498465299606323,0.0951027125120163,0.0158694516867399,2017
519,Portugal,620.0,39.399872000000000,-8.224454,77,5.41,1.188,1.429,0.884,0.562,0.055,0.017,2018
520,Portugal,620.0,39.399872000000000,-8.224454,66,5.693,1.2210000000000000,1.431,0.9990000000000000,0.508,0.047,0.025,2019
318,Puerto Rico,630.0,18.220833,-66.590149,15,7.039,1.35943,1.08113,0.77758,0.46823000000000000,0.22202,0.12275,2016
371,Qatar,634.0,25.354826,51.183884,28,6.611000000000000,1.69042,1.0786,0.79733,0.6404,0.32573,0.52208,2015
372,Qatar,634.0,25.354826,51.183884,36,6.375,1.82427,0.87964,0.71723,0.56679,0.32388,0.48049,2016
373,Qatar,634.0,25.354826,51.183884,35,6.375,1.8707656860351600,1.27429687976837,0.7100980877876280,0.604130983352661,0.33047387003898600,0.43929925560951200,2017
374,Qatar,634.0,25.354826,51.183884,32,6.374,1.649,1.3030000000000000,0.748,0.654,0.256,0.171,2018
375,Qatar,634.0,25.354826,51.183884,29,6.374,1.6840000000000000,1.3130000000000000,0.871,0.555,0.22,0.16700000000000000,2019
591,Romania,642.0,45.943161000000000,24.96676,86,5.124,1.04345,0.8858800000000000,0.7689,0.35068,0.13748,0.006490000000000000,2015
592,Romania,642.0,45.943161000000000,24.96676,71,5.528,1.1697,0.7280300000000000,0.67602,0.36712,0.12889,0.006790000000000000,2016
593,Romania,642.0,45.943161000000000,24.96676,57,5.824999809265140,1.21768391132355,1.15009129047394,0.6851583123207090,0.457003742456436,0.133519917726517,0.0043879006989300300,2017
594,Romania,642.0,45.943161000000000,24.96676,52,5.945,1.1160000000000000,1.219,0.726,0.528,0.08800000000000000,0.001,2018
595,Romania,642.0,45.943161000000000,24.96676,48,6.07,1.162,1.232,0.825,0.462,0.083,0.005,2019
111,Rwanda,646.0,-1.940278,29.873888,154,3.465,0.22208000000000000,0.7737,0.42864000000000000,0.59201,0.22628,0.55191,2015
112,Rwanda,646.0,-1.940278,29.873888,152,3.515,0.32846,0.6158600000000000,0.31865,0.5432,0.23552000000000000,0.50521,2016
113,Rwanda,646.0,-1.940278,29.873888,151,3.47099995613098,0.368745893239975,0.945707023143768,0.326424807310104,0.5818438529968260,0.25275602936744700,0.455220013856888,2017
114,Rwanda,646.0,-1.940278,29.873888,151,3.408,0.332,0.8960000000000000,0.4,0.636,0.2,0.444,2018
115,Rwanda,646.0,-1.940278,29.873888,152,3.3340000000000000,0.359,0.711,0.614,0.555,0.217,0.41100000000000000,2019
366,Saudi Arabia,682.0,23.885942,45.079162,35,6.4110000000000000,1.39541,1.0839300000000000,0.72025,0.31048000000000000,0.13706,0.32524000000000000,2015
367,Saudi Arabia,682.0,23.885942,45.079162,34,6.379,1.48953,0.84829,0.59267,0.37904,0.15457,0.30008,2016
368,Saudi Arabia,682.0,23.885942,45.079162,37,6.343999862670900,1.53062355518341,1.28667759895325,0.590148329734802,0.449750572443008,0.147616013884544,0.27343225479126000,2017
369,Saudi Arabia,682.0,23.885942,45.079162,33,6.371,1.379,1.331,0.633,0.509,0.098,0.127,2018
370,Saudi Arabia,682.0,23.885942,45.079162,28,6.375,1.403,1.357,0.795,0.439,0.08,0.132,2019
270,Senegal,686.0,14.497401000000000,-14.452362000000000,142,3.904,0.36498,0.97619,0.4354,0.36772,0.20843000000000000,0.10713000000000000,2015
271,Senegal,686.0,14.497401000000000,-14.452362000000000,128,4.219000000000000,0.44314,0.7741600000000000,0.40457,0.31056,0.19103,0.11681,2016
272,Senegal,686.0,14.497401000000000,-14.452362000000000,115,4.53499984741211,0.479309022426605,1.17969191074371,0.409362852573395,0.37792226672172500,0.183468893170357,0.11546044796705200,2017
273,Senegal,686.0,14.497401000000000,-14.452362000000000,109,4.631,0.429,1.117,0.433,0.406,0.138,0.08200000000000000,2018
274,Senegal,686.0,14.497401000000000,-14.452362000000000,111,4.681,0.45,1.1340000000000000,0.5710000000000000,0.292,0.153,0.07200000000000000,2019
581,Serbia,688.0,44.016521000000000,21.005859,87,5.123000000000000,0.92053,1.0096400000000000,0.74836,0.20107,0.19231000000000000,0.02617,2015
582,Serbia,688.0,44.016521000000000,21.005859,86,5.1770000000000000,1.03437,0.81329,0.6458,0.15718,0.20737000000000000,0.04339,2016
583,Serbia,688.0,44.016521000000000,21.005859,73,5.39499998092651,1.06931757926941,1.2581897974014300,0.65078467130661,0.20871552824974100,0.22012588381767300,0.0409037806093693,2017
584,Serbia,688.0,44.016521000000000,21.005859,78,5.398,0.975,1.369,0.685,0.28800000000000000,0.134,0.043,2018
585,Serbia,688.0,44.016521000000000,21.005859,70,5.603,1.004,1.383,0.8540000000000000,0.282,0.13700000000000000,0.039,2019
191,Sierra Leone,694.0,8.460555000000000,-11.779889,123,4.507,0.33024000000000000,0.9557100000000000,0.0,0.4084,0.21488000000000000,0.08786000000000000,2015
192,Sierra Leone,694.0,8.460555000000000,-11.779889,111,4.635,0.36485,0.628,0.0,0.30685,0.23897,0.08196,2016
193,Sierra Leone,694.0,8.460555000000000,-11.779889,106,4.70900011062622,0.36842092871666,0.984136044979095,0.005564753897488120,0.318697690963745,0.293040901422501,0.0710951760411263,2017
194,Sierra Leone,694.0,8.460555000000000,-11.779889,113,4.571000000000000,0.256,0.813,0.0,0.355,0.23800000000000000,0.053,2018
195,Sierra Leone,694.0,8.460555000000000,-11.779889,129,4.374,0.268,0.841,0.242,0.309,0.252,0.045,2019
136,Singapore,702.0,1.352083,103.819836,24,6.798000000000000,1.52186,1.02,1.02525,0.54252,0.31105,0.4921,2015
137,Singapore,702.0,1.352083,103.819836,22,6.739,1.64555,0.8675800000000000,0.94719,0.4877,0.32706,0.46987000000000000,2016
138,Singapore,702.0,1.352083,103.819836,26,6.57200002670288,1.69227766990662,1.35381436347961,0.9494923949241640,0.549840569496155,0.345965981483459,0.46430778503418000,2017
139,Singapore,702.0,1.352083,103.819836,34,6.343,1.5290000000000000,1.4510000000000000,1.008,0.631,0.261,0.457,2018
140,Singapore,702.0,1.352083,103.819836,34,6.2620000000000000,1.5720000000000000,1.463,1.141,0.556,0.271,0.45300000000000000,2019
641,Slovakia,703.0,48.669026,19.699024000000000,45,5.995,1.1689100000000000,1.26999,0.7890200000000000,0.31751,0.16893,0.03431,2015
642,Slovakia,703.0,48.669026,19.699024000000000,45,6.078000000000000,1.27973,1.0826800000000000,0.70367,0.23391000000000000,0.13837,0.02947,2016
643,Slovakia,703.0,48.669026,19.699024000000000,40,6.09800004959106,1.32539355754852,1.5050592422485400,0.712732911109924,0.295817464590073,0.136544480919838,0.0242108516395092,2017
644,Slovakia,703.0,48.669026,19.699024000000000,39,6.173000000000000,1.21,1.537,0.7760000000000000,0.354,0.11800000000000000,0.014000000000000000,2018
645,Slovakia,703.0,48.669026,19.699024000000000,38,6.1980000000000000,1.246,1.504,0.8810000000000000,0.33400000000000000,0.121,0.014000000000000000,2019
596,Slovenia,705.0,46.151241,14.995463,55,5.848,1.18498,1.27385,0.8733700000000000,0.60855,0.25328,0.03787,2015
597,Slovenia,705.0,46.151241,14.995463,63,5.768,1.2994700000000000,1.05613,0.79151,0.53164,0.25738,0.03635,2016
598,Slovenia,705.0,46.151241,14.995463,62,5.75799989700317,1.3412059545517000,1.4525188207626300,0.7908282279968260,0.572575807571411,0.242649093270302,0.0451289787888527,2017
599,Slovenia,705.0,46.151241,14.995463,51,5.9480000000000000,1.219,1.506,0.856,0.633,0.16,0.051,2018
600,Slovenia,705.0,46.151241,14.995463,44,6.118000000000000,1.258,1.5230000000000000,0.953,0.564,0.14400000000000000,0.057,2019
158,Somalia,706.0,5.152149,46.199616,76,5.44,0.0,0.33613000000000000,0.11466000000000000,0.5677800000000000,0.27225,0.3118,2016
159,Somalia,706.0,5.152149,46.199616,93,5.151000022888180,0.0226431842893362,0.7211513519287110,0.11398913711309400,0.602126955986023,0.291631311178207,0.28241032361984300,2017
160,Somalia,706.0,5.152149,46.199616,98,4.982,0.0,0.7120000000000000,0.115,0.674,0.23800000000000000,0.282,2018
161,Somalia,706.0,5.152149,46.199616,112,4.668,0.0,0.698,0.268,0.5590000000000000,0.243,0.27,2019
20,South Africa,710.0,-30.559482,22.937506,113,4.6420000000000000,0.9204900000000000,1.18468,0.27688,0.33207,0.11973000000000000,0.08884,2015
21,South Africa,710.0,-30.559482,22.937506,116,4.459,1.02416,0.9605300000000000,0.18611,0.42483000000000000,0.13656,0.08415,2016
22,South Africa,710.0,-30.559482,22.937506,101,4.8289999961853,1.05469870567322,1.38478863239288,0.18708007037639600,0.479246735572815,0.13936237990856200,0.0725094974040985,2017
23,South Africa,710.0,-30.559482,22.937506,105,4.724,0.94,1.41,0.33,0.516,0.10300000000000000,0.056000000000000000,2018
24,South Africa,710.0,-30.559482,22.937506,106,4.7220000000000000,0.96,1.351,0.469,0.389,0.13,0.055,2019
55,Zimbabwe,716.0,-19.015438,29.154857,115,4.61,0.271,1.0327600000000000,0.33475,0.25861,0.18987,0.08079,2015
56,Zimbabwe,716.0,-19.015438,29.154857,131,4.1930000000000000,0.35041,0.71478,0.1595,0.25429,0.18503,0.08582000000000000,2016
57,Zimbabwe,716.0,-19.015438,29.154857,138,3.875,0.37584653496742200,1.08309590816498,0.19676375389099100,0.336384207010269,0.189143493771553,0.0953753814101219,2017
58,Zimbabwe,716.0,-19.015438,29.154857,144,3.6920000000000000,0.35700000000000000,1.094,0.248,0.406,0.132,0.099,2018
59,Zimbabwe,716.0,-19.015438,29.154857,146,3.6630000000000000,0.366,1.114,0.433,0.361,0.151,0.08900000000000000,2019
531,Spain,724.0,40.463667,-3.7492200000000000,36,6.329,1.23011,1.31379,0.95562,0.45951000000000000,0.18227000000000000,0.06398,2015
532,Spain,724.0,40.463667,-3.7492200000000000,37,6.361000000000000,1.34253,1.12945,0.8789600000000000,0.37545,0.17665,0.06137000000000000,2016
533,Spain,724.0,40.463667,-3.7492200000000000,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.190133571624756,0.0709140971302986,2017
534,Spain,724.0,40.463667,-3.7492200000000000,36,6.31,1.251,1.538,0.965,0.449,0.142,0.07400000000000000,2018
535,Spain,724.0,40.463667,-3.7492200000000000,30,6.354,1.286,1.484,1.062,0.36200000000000000,0.153,0.079,2019
755,South Sudan,728.0,4.85165,31.58247,143,3.832,0.39394,0.18519000000000000,0.15781000000000000,0.19662000000000000,0.25899,0.13015,2016
764,South Sudan,728.0,4.85165,31.58247,147,3.5910000801086400,0.39724862575531,0.601323127746582,0.163486003875732,0.147062435746193,0.285670816898346,0.116793513298035,2017
772,South Sudan,728.0,4.85165,31.58247,154,3.2540000000000000,0.337,0.608,0.177,0.11200000000000000,0.22400000000000000,0.106,2018
780,South Sudan,728.0,4.85165,31.58247,156,2.853,0.306,0.575,0.295,0.01,0.20200000000000000,0.091,2019
245,Sudan,729.0,12.862807,30.217636,118,4.55,0.52107,1.01404,0.36878,0.10081,0.19062,0.1466,2015
246,Sudan,729.0,12.862807,30.217636,133,4.139000000000000,0.63069,0.8192800000000000,0.29759,0.0,0.18077000000000000,0.10039,2016
247,Sudan,729.0,12.862807,30.217636,130,4.138999938964840,0.6595166921615600,1.21400856971741,0.290920823812485,0.0149958552792668,0.182317450642586,0.089847519993782,2017
248,Sudan,729.0,12.862807,30.217636,137,4.139000000000000,0.605,1.24,0.312,0.016,0.134,0.08200000000000000,2018
146,Suriname,740.0,3.9193050000000000,-56.02778300000000,40,6.269,0.99534,0.972,0.6082,0.5965700000000000,0.16991000000000000,0.13633,2015
147,Suriname,740.0,3.9193050000000000,-56.02778300000000,40,6.269,1.09686,0.77866,0.5093300000000000,0.5223400000000000,0.16665,0.12692,2016
716,Sweden,752.0,60.128161,18.643501,8,7.364,1.33171,1.2890700000000000,0.9108700000000000,0.6598,0.36262,0.43844000000000000,2015
717,Sweden,752.0,60.128161,18.643501,10,7.291,1.45181,1.08764,0.83121,0.58218,0.38254,0.40867,2016
718,Sweden,752.0,60.128161,18.643501,9,7.28399991989136,1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,0.38539925217628500,0.384398728609085,2017
719,Sweden,752.0,60.128161,18.643501,9,7.314,1.355,1.501,0.9130000000000000,0.659,0.285,0.38300000000000000,2018
720,Sweden,752.0,60.128161,18.643501,7,7.343,1.3870000000000000,1.4870000000000000,1.0090000000000000,0.574,0.267,0.373,2019
